"ogc_fid","id","type","height","ele","area","date","heightscore","name","minheight","levels","color","material","minlevel","orient","roofheight","roofshape","roofcolor","roofmaterial","rooflevels","country","geom","avg_elevation","absolute_top","bldg_footprint_centroid","test_bldg_id","roof_center","geom_4326"
357787,"057386e-0bcc9e9-16","education","3.7",NULL,"655.9",NULL,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000B000000ED8CADB5D76960C100DA2C62E2E95141023892CAD66960C100851D2BDDE95141C02CE50FD36960C11219A5C6DFE951413F2A06DED26960C1FD602CABDEE951414A7D9936D26960C1246B0C22DFE9514177492873D26960C131B76274E0E951419CB3E92BD26960C1935A1BA2E0E9514151E9E281D36960C13BB4D53DE8E9514131F02878D56960C15C4635D9E6E95141A1332B06D56960C1FD26D246E4E95141ED8CADB5D76960C100DA2C62E2E95141","125","128.7","0101000020110F000076D8BCC2D46960C177E5A72EE2E95141",2673,"0101000020E610000041CFA0EB665353C0BC5B164CFC684340","0106000020E6100000010000000103000000010000000B00000004C24EB16A5353C0F507CA6DFB68434029CC7B9C695353C0236B0DA5F66843401AFD6838655353C08BB96B09F9684340669AB0FD645353C051BB5F05F8684340C7BC8E38645353C0E7046D72F86843403159DC7F645353C003EACDA8F96843400D83F92B645353C01655BFD2F96843401FBAA0BE655353C0715985CD00694340FF52060E685353C0B37C5D86FF684340FB95CE87675353C018AA622AFD68434004C24EB16A5353C0F507CA6DFB684340"
357796,"05738e3-0bcc9e6-0a","residence","5.2","122.1","149.2",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,105,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000677E3BA3B86960C1C5771499E3E951418CF27823B96960C1953565B4E0E95141E10A55C2B66960C1017EE718DFE95141BE961742B66960C184A196FDE1E95141677E3BA3B86960C1C5771499E3E95141","119.5","124.7","0101000020110F00007146C8B2B76960C1F8F4FD58E1E95141",2674,"0101000020E6100000CAB14F00455353C09D02857AFA684340","0106000020E61000000100000001030000000100000005000000CF436D1B465353C0A379008BFC68434077F86BB2465353C0B64C86E3F96843405F1E32E5435353C01689096AF8684340B969334E435353C003B68311FB684340CF436D1B465353C0A379008BFC684340"
357373,"057394c-0bcc9c8-0d","residence","4.3","122.5","208.2",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000007000000CF581EE59E6960C13BACE5B3D3E951419639FC4F9F6960C115FB454FD2E95141ED51D8EE9C6960C141ECBC73CFE95141391CDF989B6960C11A5679D8D3E951418866271D9D6960C1B817D4AAD5E9514190CDB2049E6960C1B920B7AAD2E95141CF581EE59E6960C13BACE5B3D3E95141","116","120.3","0101000020110F000005166F469D6960C17694388CD2E95141",2675,"0101000020E6100000FC89FC4F265353C0E2CEDBD8EC684340","0106000020E61000000100000001030000000100000007000000F8E3F6CB275353C0734012F6ED6843402C25CB49285353C0B763EAAEEC684340164B917C255353C099B2D30FEA6843400614EAE9235353C0B52FA017EE684340E0EF17B3255353C039DA71C3EF684340D527B9C3265353C0DA39CD02ED684340F8E3F6CB275353C0734012F6ED684340"
357349,"0573903-0bcc9f4-0b","residence","4","118.6","159.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,157,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000700000002619B37AF6960C13566CF34EBE951412D412203B16960C1347B0C07EAE95141A4E133B1B06960C124F74119E8E9514189CA0551B06960C1D3921F50E8E95141F80D08DFAF6960C139B10390E5E95141E844AF73AE6960C12BF1C37DE6E9514102619B37AF6960C13566CF34EBE95141","119","123","0101000020110F0000249559A7AF6960C114254B76E8E95141",2676,"0101000020E610000098B12BCB3B5353C0D3EE9FA701694340","0106000020E61000000100000001030000000100000007000000CF0CE2033B5353C0FE7DC68503694340CFBEF2203D5353C02288F37002694340F3AE7AC03C5353C02F6AF7AB0069434076A73B4F3C5353C011514CDE0069434070EA03C93B5353C066136058FE684340ED3F321D3A5353C08FA67A32FF684340CF0CE2033B5353C0FE7DC68503694340"
357412,"0573996-0bcc9bf-0c","residence","3.7","110.2","182",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,58,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000070000007DAFB5908A6960C1814B1086D0E95141F16D3B958C6960C16F2D3B58CDE95141D6514FD18B6960C14916726ACBE951413D3384DB8A6960C19E4280EACCE951419ABC67298A6960C193D24A21CBE95141C01CAD1A896960C11A8811CFCCE951417DAFB5908A6960C1814B1086D0E95141","119","122.7","0101000020110F00004B095FCC8A6960C1A2A2529BCDE95141",2677,"0101000020E6100000F5BFE815105353C0F1363196E9684340","0106000020E61000000100000001030000000100000007000000EC1516DC0F5353C004357C0BEB6843406EA6423C125353C09529E620E86843408CD99255115353C0A10BEA5BE6684340F8A92A34105353C0D15B3CBCE76843409F9273620F5353C01E2DCE18E6684340B131AF230E5353C060E811A3E7684340EC1516DC0F5353C004357C0BEB684340"
357332,"05739b3-0bcca09-09","residence","5","110.5","110.3",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,158,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000081F8496D836960C10EB28387F5E951415140B3BF846960C169FA0CACF4E95141256F661F846960C1AB0A52C7F0E951415527FDCC826960C14EACC8A2F1E9514181F8496D836960C10EB28387F5E95141","112","117","0101000020110F0000633358C6836960C103DA6A27F3E95141",2678,"0101000020E6100000851244DD075353C08FA13DD00A694340","0106000020E61000000100000001030000000100000005000000A8876874075353C0344415FE0C694340D200DE02095353C0ADA8C1340C694340029F1F46085353C0F5F065A208694340D925AAB7065353C07E8CB96B09694340A8876874075353C0344415FE0C694340"
357421,"05739b5-0bcc9e3-0b","residence","4.4",NULL,"130.1",202005,"0.55",NULL,NULL,NULL,NULL,NULL,NULL,160,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000049DEE53B846960C1873779B4E2E951415D89CA50836960C1B3913834DCE95141C36AFF5A826960C1726D62BDDCE95141AFBF1A46836960C13D2AA33DE3E9514149DEE53B846960C1873779B4E2E95141","110.5","114.9","0101000020110F000080A4724B836960C112DAEDB8DFE95141",2679,"0101000020E6100000ACFA8F4C075353C0BE9AD6FCF8684340","0106000020E61000000100000001030000000100000005000000438EAD67085353C04B6249B9FB6843406798DA52075353C0285C8FC2F5684340D3687231065353C05F9D6340F6684340AF5E4546075353C07FA31D37FC684340438EAD67085353C04B6249B9FB684340"
357434,"05739ed-0bcc9bb-09","residence","6.4","113.6","145.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,83,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000B947C737746960C129621D0FCEE95141F4E62AA7766960C18C5BF145CDE95141C71A9C6A766960C1AA0AD545CAE951418C7B38FB736960C1BB01010FCBE95141B947C737746960C129621D0FCEE95141","109","115.4","0101000020110F00003CB03151756960C1FA32792ACCE95141",2680,"0101000020E6100000C05162D7F65253C06F37130CE7684340","0106000020E610000001000000010300000001000000050000005EB7088CF55253C0DCD5ABC8E86843401589096AF85253C0F4311F10E8684340AAECBB22F85253C095917A4FE5684340F41ABB44F55253C07E350708E66843405EB7088CF55253C0DCD5ABC8E8684340"
357471,"0573a5a-0bcc9c4-0b","residence","4","110.3","180.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000EBEE8F55596960C15E88B9EAD2E95141CBFA93AF5B6960C1A5D18321D1E95141D54D27085B6960C1585E87AACDE95141115493AA586960C1B5D5E17CCFE95141EBEE8F55596960C15E88B9EAD2E95141","110.5","114.5","0101000020110F000055A42D2E5A6960C1639C1A4CD0E95141",2681,"0101000020E610000059D623E3D65253C02D5027D9EA684340","0106000020E610000001000000010300000001000000050000002783A3E4D55253C08B9C853DED6843406DE179A9D85253C0DB6D179AEB684340CC0358E4D75253C0E883656CE86843409FE74F1BD55253C0692E3718EA6843402783A3E4D55253C08B9C853DED684340"
357488,"0573ac8-0bcc9c1-0e","residence","5.8","107","231.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000003B998E443D6960C1341866D8D1E9514187F7CE57406960C12AF56BA1CEE95141A4FFC28C3F6960C1E2A02A98CBE9514173B3F2753C6960C18B8324CFCEE951413B998E443D6960C1341866D8D1E95141","111","116.8","0101000020110F0000DD3576673E6960C1836E4FB8CEE95141",2682,"0101000020E610000007219F2EB65253C07048DC63E9684340","0106000020E61000000100000001030000000100000005000000D940BAD8B45253C0211ADD41EC6843404832AB77B85253C0E292E34EE968434096E99788B75253C0B476DB85E66843403F3A75E5B35253C0F2FDD478E9684340D940BAD8B45253C0211ADD41EC684340"
61234,"0573acc-0bcca0f-0a","residence","5.1","105.7","132.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000008472CF193D6960C144C27B3EF8E95141A5F546C53E6960C1BA6061BEF5E9514143FB5BC83D6960C1D452D822F3E951412178E41C3C6960C15B89F2A2F5E951418472CF193D6960C144C27B3EF8E95141","103","108.1","0101000020110F0000EFB515713D6960C15703AAB0F5E95141",2683,"0101000020E61000007C06280DB55253C060F1D4230D694340","0106000020E61000000100000001030000000100000005000000F65965A6B45253C010069E7B0F694340CB5EB69DB65253C0162B6A300D69434067B3EA73B55253C0ADDC0BCC0A69434092AE997CB35253C0A7B73F170D694340F65965A6B45253C010069E7B0F694340"
357429,"0573a0e-0bcc9db-09","residence","6.7","111.6","156.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000847BB5466E6960C18D8AFDA1DDE951413BA274716E6960C19D592774DAE95141895D41F06B6960C1DC7122F4D9E95141D23682C56B6960C15298F821DDE95141847BB5466E6960C18D8AFDA1DDE95141","109","115.7","0101000020110F0000346D7B1B6D6960C1C7FB0FCBDBE95141",2684,"0101000020E61000000FA5BE2CED5253C0BB511762F5684340","0106000020E610000001000000010300000001000000050000001BF5108DEE5253C0B7B41A12F7684340FDDB65BFEE5253C048A98427F4684340BD546CCCEB5253C0E2E313B2F3684340DB6D179AEB5253C051EFA99CF66843401BF5108DEE5253C0B7B41A12F7684340"
61253,"0573a16-0bcc9f3-0b","residence","6.7","106.1","192.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000BF86DF4C6C6960C1EFE85859EAE95141F4AF7DA96C6960C150BE5C22E7E95141B2AE4CB6696960C1093806D0E5E951417B85AE59696960C12757DDFDE8E95141BF86DF4C6C6960C1EFE85859EAE95141","102","108.7","0101000020110F000069BF3E026B6960C111CECA12E8E95141",2685,"0101000020E61000009DF094B3EA5253C0FBF093A300694340","0106000020E61000000100000001030000000100000005000000529E7939EC5253C075E272BC02694340E5E786A6EC5253C0345B79C9FF684340A1A3552DE95253C019761893FE6843400C5A48C0E85253C08781AE7D01694340529E7939EC5253C075E272BC02694340"
357470,"0573a4c-0bcc9be-0b","residence","5.4","111.2","186.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000092E5EDE15C6960C140DE77E1CFE951417C4943F85E6960C1F9B0DABCCEE95141FD41A6625E6960C1EA938D73CAE9514113DE504C5C6960C1E2A02A98CBE9514192E5EDE15C6960C140DE77E1CFE95141","112","117.4","0101000020110F0000A7124AA25D6960C160B2822ACDE95141",2686,"0101000020E610000072BBADF4DA5253C0FEC5F4F6E7684340","0106000020E610000001000000010300000001000000050000006CAD2F12DA5253C05E807D74EA68434077F35487DC5253C054060E68E968434060CB2BD7DB5253C0A7FC6B79E568434055850662D95253C0B476DB85E66843406CAD2F12DA5253C05E807D74EA684340"
357477,"0573a81-0bcc9da-0c","residence","3.3","110.6","173.6",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000580561AD4F6960C13145713DDEE9514130B455E7516960C1017D9D4FDBE95141445F3AFC506960C11AB0387DD8E951416CB045C24E6960C1092E3174DBE95141580561AD4F6960C13145713DDEE95141","109","112.3","0101000020110F0000775A2755506960C12406D75EDBE95141",2687,"0101000020E6100000EF4FD34ACB5253C0733C9F01F5684340","0106000020E61000000100000001030000000100000005000000BCAFCA85CA5253C08DEDB5A0F7684340D960E124CD5253C0CF44D8F0F4684340FD6A0E10CC5253C0850F255AF2684340E0B9F770C95253C00F346612F5684340BCAFCA85CA5253C08DEDB5A0F7684340"
357466,"0573a9e-0bcc9b6-0d","residence","5.5","109.4","187.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,141,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000052FB6131496960C1DDE47DAACCE9514198E89A954A6960C125606DEACAE95141B7E61203496960C1A38463F3C5E9514170F9D99E476960C1A9B798BCC7E9514152FB6131496960C1DDE47DAACCE95141","111","116.5","0101000020110F0000B89E2F1A496960C169366B50C9E95141",2688,"0101000020E61000006A6688C8C25253C02A482E71E4684340","0106000020E6100000010000000103000000010000000500000019FF3EE3C25253C01EF98381E7684340CA2DAD86C45253C03D4679E6E56843404F5AB8ACC25253C01D0C7558E16843409D2B4A09C15253C0CE3AE3FBE268434019FF3EE3C25253C01EF98381E7684340"
61250,"0573a27-0bcc9f2-08","residence","5.7","106.4","150.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000A2E035E7676960C19804962BE9E95141A2E035E7676960C1093806D0E5E951416F9EE197656960C1093806D0E5E951416F9EE197656960C19804962BE9E95141A2E035E7676960C19804962BE9E95141","101","106.7","0101000020110F000089BF8BBF666960C1511ECE7DE7E95141",2689,"0101000020E610000071A1F2AFE55253C0E0395C1D00694340","0106000020E61000000100000001030000000100000005000000B933130CE75253C09AEC9FA701694340B933130CE75253C019761893FE6843402B0FD253E45253C019761893FE6843402B0FD253E45253C09AEC9FA701694340B933130CE75253C09AEC9FA701694340"
61251,"0573a28-0bcca07-09","residence","5.9","104.2","175.8",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000C64FB503686960C1D0C5497EF3E95141C64FB503686960C1179EE06BF0E95141834E8410656960C1179EE06BF0E95141834E8410656960C1D0C5497EF3E95141C64FB503686960C1D0C5497EF3E95141","101","106.9","0101000020110F000025CF1C8A666960C1F43115F5F1E95141",2690,"0101000020E6100000D7800871E55253C0F6ED38B709694340","0106000020E61000000100000001030000000100000005000000FA22A12DE75253C0D2B2EE1F0B694340FA22A12DE75253C0D21A834E08694340B5DE6FB4E35253C0D21A834E08694340B5DE6FB4E35253C0D2B2EE1F0B694340FA22A12DE75253C0D2B2EE1F0B694340"
357476,"0573a74-0bcc9d2-0c","residence","3.7","110","182",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000001B0971D2526960C183D1493DDAE95141856FA51A556960C1C6A57D0FD8E95141BD89094C546960C12254EFB3D4E9514138116507526960C1A04FBBE1D6E951411B0971D2526960C183D1493DDAE95141","109","112.7","0101000020110F0000562C5F90536960C14466D178D7E95141",2691,"0101000020E61000009D48BB19CF5253C0DFC7116BF1684340","0106000020E61000000100000001030000000100000005000000B356B439CE5253C064C22FF5F368434071FF91E9D05253C0C0417BF5F1684340D7F84CF6CF5253C03DCBF3E0EE684340010EA14ACD5253C0E54BA8E0F0684340B356B439CE5253C064C22FF5F3684340"
357467,"0573a9b-0bcc9c7-0d","residence","5.3","109.4","210.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000003F4BBFB8496960C1236C4086D5E95141E1CB57324B6960C1C4A47C61D0E9514135EEAF98496960C1AD22228FCEE95141785BA722486960C1B1960ABDD3E951413F4BBFB8496960C1236C4086D5E95141","110","115.3","0101000020110F000059C5DDA9496960C141759B0BD2E95141",2692,"0101000020E6100000F51CAC70C35253C08B093274EC684340","0106000020E61000000100000001030000000100000005000000902FA182C35253C0F8EAE3A1EF684340B3D1393FC55253C0C345EEE9EA6843406582E15CC35253C0429B1C3EE96843402B9E7AA4C15253C045BC75FEED684340902FA182C35253C0F8EAE3A1EF684340"
357430,"0573a0e-0bcc9be-09","residence","4.5","114.8","181.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,93,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000004C57D54D6E6960C1B873DF3CCFE951418CD8C4666E6960C1AF2BE3C5CBE951413F7F42B76B6960C1C9FE9673CBE9514100FE529E6B6960C1793F93EACEE951414C57D54D6E6960C1B873DF3CCFE95141","109","113.5","0101000020110F0000BFEB8B026D6960C17E373B58CDE95141",2693,"0101000020E6100000A173620FED5253C00E31E620E8684340","0106000020E61000000100000001030000000100000005000000EA707495EE5253C0B8CB7EDDE968434043A2D0B2EE5253C0C5E1CCAFE668434039765089EB5253C071874D64E6684340E144F46BEB5253C06471FF91E9684340EA707495EE5253C0B8CB7EDDE9684340"
357433,"0573a1d-0bcc9bc-09","residence","4.4","114.1","178.7",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000007894E8846A6960C10C79F805CEE951417894E8846A6960C10F352198CAE951412C3B66D5676960C10F352198CAE951412C3B66D5676960C10C79F805CEE951417894E8846A6960C10C79F805CEE95141","110.5","114.9","0101000020110F0000D267272D696960C10ED70C4FCCE95141",2694,"0101000020E61000003694DA8BE85253C0DF2BA12DE7684340","0106000020E610000001000000010300000001000000050000003AAA9A20EA5253C00C5A48C0E86843403AAA9A20EA5253C0E8EBF99AE5684340317E1AF7E65253C0E8EBF99AE5684340317E1AF7E65253C00C5A48C0E86843403AAA9A20EA5253C00C5A48C0E8684340"
357475,"0573a68-0bcc9f1-0c","residence","4.8","108.9","198.2",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000AE54EA49576960C1AF4F2C90E9E9514108F2C526586960C1F8F299F4E5E95141D6AF71D7556960C19D30A8BDE3E951417D1296FA546960C18F691550E7E95141AE54EA49576960C1AF4F2C90E9E95141","101","105.8","0101000020110F00006EAB0591566960C1658E3EA5E6E95141",2695,"0101000020E6100000178337A2D25253C035970854FF684340","0106000020E61000000100000001030000000100000005000000D476137CD35253C08D3EE603026943400F751F80D45253C05A65A6B4FE6843408350DEC7D15253C0E4688EACFC6843404952D2C3D05253C047C66AF3FF684340D476137CD35253C08D3EE60302694340"
61249,"0573a3d-0bcc9f2-0b","residence","4.6","106.9","182.3",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,154,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000C13B3AC0606960C1B9D87D62EAE951413E521181626960C11A362710E9E951411BD9159D616960C117F24062E4E951419FC23EDC5F6960C13B7D72ABE5E95141C13B3AC0606960C1B9D87D62EAE95141","101","105.6","0101000020110F000038AF782E616960C19C6E9C60E7E95141",2696,"0101000020E6100000BD82DB21DF5253C0B408000000694340","0106000020E610000001000000010300000001000000050000008DE733A0DE5253C0465ED6C402694340D35FAFB0E05253C02879758E01694340C8E53FA4DF5253C0891D8D43FD684340836DC493DD5253C0D6868A71FE6843408DE733A0DE5253C0465ED6C402694340"
357431,"0573a2b-0bcc9bb-09","residence","3.3","113.6","192.2",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000D29D8AF8666960C1517562A1CDE95141D29D8AF8666960C189281AD8C9E95141FBE9D75A646960C189281AD8C9E95141FBE9D75A646960C1517562A1CDE95141D29D8AF8666960C1517562A1CDE95141","112","115.3","0101000020110F0000E643B1A9656960C1EE4EBEBCCBE95141",2697,"0101000020E6100000B4C4CA68E45253C0CC7069A7E6684340","0106000020E61000000100000001030000000100000005000000F67F0EF3E55253C017080264E8684340F67F0EF3E55253C0D3C3D0EAE4684340740987DEE25253C0D3C3D0EAE4684340740987DEE25253C017080264E8684340F67F0EF3E55253C017080264E8684340"
357427,"0573a2c-0bcc9db-0c","residence","4","111.3","208.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000700000076056D7F666960C120289BC6DEE9514100655BD1666960C154A718F4D8E95141025621A6656960C1194AF1AAD8E95141301DF27E656960C189A4533DDBE95141FBE9D75A646960C12A2F51FDDAE9514160D5882C646960C13145713DDEE9514176056D7F666960C120289BC6DEE95141","112","116","0101000020110F0000A004ABA2656960C10383D715DCE95141",2698,"0101000020E61000002616AD23E45253C02DA46340F6684340","0106000020E610000001000000010300000001000000070000001E477364E55253C0C12E8A1EF8684340FC56EBC4E55253C01A5932C7F2684340CD069964E45253C0977A1684F2684340D2DD7536E45253C02F4D11E0F4684340740987DEE25253C07DEA58A5F4684340AA6400A8E25253C08DEDB5A0F76843401E477364E55253C0C12E8A1EF8684340"
61248,"0573a60-0bcc9fe-0a","residence","5.8","107.4","179.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,172,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000496EF7DB576960C145549999F0E951412B707F6E596960C14AD94C47F0E9514187FE2020596960C154B8C774EAE95141A5FC988D576960C1F82614C7EAE95141496EF7DB576960C145549999F0E95141","101","106.8","0101000020110F000024360C7E586960C178833087EDE95141",2699,"0101000020E61000009A21E2E6D45253C0C90409A705694340","0106000020E6100000010000000103000000010000000500000005E10A28D45253C0E28574780869434081B4FF01D65253C0902BF52C086943408D62B9A5D55253C0E6559DD502694340108FC4CBD35253C03AB01C210369434005E10A28D45253C0E285747808694340"
357472,"0573a66-0bcc9cb-0b","residence","4.2","110.2","164.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000031488F50566960C16FE1B8A1D6E95141763F447C586960C13EAAA021D4E951410090F8A2576960C15BA5CD33D1E95141BB984377556960C13BACE5B3D3E9514131488F50566960C16FE1B8A1D6E95141","109","113.2","0101000020110F000033EAC3F9566960C1133BC3EAD3E95141",2700,"0101000020E61000005345B41DD35253C079276728EE684340","0106000020E6100000010000000103000000010000000500000059897956D25253C031E9EFA5F0684340D542C9E4D45253C0390EBC5AEE6843408102EFE4D35253C07D65DEAAEB68434006499F56D15253C0734012F6ED68434059897956D25253C031E9EFA5F0684340"
61238,"0573a86-0bcca00-0c","residence","5.6","107.6","175.8",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000EDA8A82C4E6960C1B33D5747F1E9514184DB6BB1506960C1AFC8157EEEE951416ABF7FED4F6960C1F976F9BDEBE95141D38CBC684D6960C173B93A87EEE95141EDA8A82C4E6960C1B33D5747F1E95141","101","106.6","0101000020110F00007F31140D4F6960C1F251A882EEE95141",2701,"0101000020E6100000174E0CC9C95253C0C8BAB88D06694340","0106000020E61000000100000001030000000100000005000000C891CEC0C85253C05AB6D61709694340F1D6F9B7CB5253C0DFFC8689066943400F0A4AD1CA5253C034BF9A0304694340E7C41EDAC75253C0B078EA9106694340C891CEC0C85253C05AB6D61709694340"
357484,"0573aaa-0bcc9d2-0d","residence","5.5","108.5","203.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000DAC6161A456960C1B4317186DAE951417956E9BE476960C1E2030A74D7E951411FB90DE2466960C12DD4117DD4E9514180293B3D446960C1EDC5788FD7E95141DAC6161A456960C1B4317186DAE95141","111","116.5","0101000020110F0000023D12FE456960C10579C181D7E95141",2702,"0101000020E610000009618E1EBF5253C0A5427573F1684340","0106000020E6100000010000000103000000010000000500000075E61E12BE5253C0E8A04B38F4684340C6D8092FC15253C0E908E066F16843408BDAFD2AC05253C05DE49EAEEE6843403AE8120EBD5253C05B7C0A80F168434075E61E12BE5253C0E8A04B38F4684340"
61252,"0573a16-0bcca06-0b","residence","6.2","104.3","169.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000004CC39BE4696960C1C0B76E87F3E9514162F83D9B6C6960C17955A6D9F1E95141ED4DB0256C6960C16D12D1EBEEE95141D6180E6F696960C105637490F0E951414CC39BE4696960C1C0B76E87F3E95141","102","108.2","0101000020110F00007CBD86046B6960C1E626D937F1E95141",2703,"0101000020E61000001F836AB7EA5253C0FABF0F0709694340","0106000020E610000001000000010300000001000000050000006B48DC63E95253C0A02E52280B69434045F0BF95EC5253C061730E9E096943405875560BEC5253C0A2CA30EE066943407DCD72D9E85253C0130A1170086943406B48DC63E95253C0A02E52280B694340"
357432,"0573a3a-0bcc9bb-09","residence","3.6","112.9","165.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,91,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000586EFD44636960C163166061CDE951413C5C8D48636960C1A2811C18CAE951412F84FAB1606960C146B1D205CAE9514166A8DAAA606960C17D44164FCDE95141586EFD44636960C163166061CDE95141","112","115.6","0101000020110F000099BA95FA616960C17A8EF9B3CBE95141",2704,"0101000020E6100000F2C85312E05253C0F7F1059FE6684340","0106000020E61000000100000001030000000100000005000000B52C5F97E15253C064A54929E86843409DEA909BE15253C085268925E5684340EDEF6C8FDE5253C0E32EC214E56843401C740987DE5253C0C5AD8218E8684340B52C5F97E15253C064A54929E8684340"
357416,"0573987-0bcc9e9-0b","residence","5.3","113.5","145.2",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000075E6DFD98E6960C15249E1C6E5E951416040B928906960C15210BE46E2E95141FE4010C88E6960C19D26853DE0E9514113E736798D6960C19D30A8BDE3E9514175E6DFD98E6960C15249E1C6E5E95141","113","118.3","0101000020110F0000D213F8D08E6960C114303302E3E95141",2705,"0101000020E6100000A83872DD145353C055009700FC684340","0106000020E610000001000000010300000001000000050000004291EEE7145353C047FAB48AFE684340834C3272165353C087949F54FB684340B9DBF5D2145353C020037976F96843407920B248135353C0E4688EACFC6843404291EEE7145353C047FAB48AFE684340"
